season,week,celebrity_name,partner,age,industry,total_judge_score,num_judges,is_eliminated,placement,result_description
21,3,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,4,0,13,Eliminated Week 2
21,3,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,4,0,11,Withdrew
21,4,Bindi Irwin,Derek Hough,17,TV Personality,28.0,3,0,1,1st Place
21,4,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,27.0,3,0,5,Withdrew
21,4,Nick Carter,Sharna Burgess,35,Singer/Rapper,27.0,3,0,2,2nd Place
21,4,Hayes Grier,Emma Slater,15,Social Media Personality,27.0,3,0,8,Eliminated Week 7
21,4,Carlos PenaVega,Witney Carson,26,Actor/Actress,25.0,3,0,4,Eliminated Week 11
21,4,Alek Skarlatos,Lindsay Arnold,22,Military,24.0,3,0,3,3rd Place
21,4,Andy Grammer,Allison Holker,31,Singer/Rapper,23.0,3,0,7,Eliminated Week 8
21,4,Alexa PenaVega,Mark Ballas,27,Actor/Actress,21.0,3,0,6,Eliminated Week 9
21,4,Paula Deen,Louis van Amstel,68,TV Personality,18.0,3,0,9,Eliminated Week 6
21,4,Gary Busey,Anna Trebunskaya,71,Actor/Actress,16.0,3,1,10,Eliminated Week 4
21,4,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,3,0,12,Eliminated Week 2
21,4,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,3,0,13,Eliminated Week 2
21,4,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,3,0,11,Withdrew
21,5,Alexa PenaVega,Mark Ballas,27,Actor/Actress,40.0,4,0,6,Eliminated Week 9
21,5,Carlos PenaVega,Witney Carson,26,Actor/Actress,39.0,4,0,4,Eliminated Week 11
21,5,Bindi Irwin,Derek Hough,17,TV Personality,37.0,4,0,1,1st Place
21,5,Andy Grammer,Allison Holker,31,Singer/Rapper,36.0,4,0,7,Eliminated Week 8
21,5,Nick Carter,Sharna Burgess,35,Singer/Rapper,35.0,4,0,2,2nd Place
21,5,Hayes Grier,Emma Slater,15,Social Media Personality,30.0,4,0,8,Eliminated Week 7
21,5,Alek Skarlatos,Lindsay Arnold,22,Military,29.0,4,0,3,3rd Place
21,5,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,29.0,4,0,5,Withdrew
21,5,Paula Deen,Louis van Amstel,68,TV Personality,26.0,4,0,9,Eliminated Week 6
21,5,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,4,0,10,Eliminated Week 4
21,5,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,4,0,12,Eliminated Week 2
21,5,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,4,0,13,Eliminated Week 2
21,5,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,4,0,11,Withdrew
21,6,Andy Grammer,Allison Holker,31,Singer/Rapper,40.0,4,0,7,Eliminated Week 8
21,6,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,40.0,4,0,5,Withdrew
21,6,Bindi Irwin,Derek Hough,17,TV Personality,40.0,4,0,1,1st Place
21,6,Nick Carter,Sharna Burgess,35,Singer/Rapper,39.0,4,0,2,2nd Place
21,6,Carlos PenaVega,Witney Carson,26,Actor/Actress,38.0,4,0,4,Eliminated Week 11
21,6,Hayes Grier,Emma Slater,15,Social Media Personality,32.0,4,0,8,Eliminated Week 7
21,6,Alexa PenaVega,Mark Ballas,27,Actor/Actress,30.0,4,0,6,Eliminated Week 9
21,6,Alek Skarlatos,Lindsay Arnold,22,Military,30.0,4,0,3,3rd Place
21,6,Paula Deen,Louis van Amstel,68,TV Personality,24.0,4,1,9,Eliminated Week 6
21,6,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,4,0,10,Eliminated Week 4
21,6,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,4,0,12,Eliminated Week 2
21,6,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,4,0,13,Eliminated Week 2
21,6,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,4,0,11,Withdrew
21,7,Bindi Irwin,Derek Hough,17,TV Personality,29.0,3,0,1,1st Place
21,7,Carlos PenaVega,Witney Carson,26,Actor/Actress,28.0,3,0,4,Eliminated Week 11
21,7,Andy Grammer,Allison Holker,31,Singer/Rapper,28.0,3,0,7,Eliminated Week 8
21,7,Hayes Grier,Emma Slater,15,Social Media Personality,28.0,3,1,8,Eliminated Week 7
21,7,Alexa PenaVega,Mark Ballas,27,Actor/Actress,27.5,3,0,6,Eliminated Week 9
21,7,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,27.0,3,0,5,Withdrew
21,7,Nick Carter,Sharna Burgess,35,Singer/Rapper,27.0,3,0,2,2nd Place
21,7,Alek Skarlatos,Lindsay Arnold,22,Military,26.5,3,0,3,3rd Place
21,7,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,3,0,10,Eliminated Week 4
21,7,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,3,0,12,Eliminated Week 2
21,7,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,3,0,13,Eliminated Week 2
21,7,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,3,0,11,Withdrew
21,7,Paula Deen,Louis van Amstel,68,TV Personality,0.0,3,0,9,Eliminated Week 6
21,8,Nick Carter,Sharna Burgess,35,Singer/Rapper,33.0,3,0,2,2nd Place
21,8,Carlos PenaVega,Witney Carson,26,Actor/Actress,28.9998,3,0,4,Eliminated Week 11
21,8,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,28.0,3,0,5,Withdrew
21,8,Bindi Irwin,Derek Hough,17,TV Personality,28.0,3,0,1,1st Place
21,8,Alexa PenaVega,Mark Ballas,27,Actor/Actress,26.9998,3,0,6,Eliminated Week 9
21,8,Alek Skarlatos,Lindsay Arnold,22,Military,25.0,3,0,3,3rd Place
21,8,Andy Grammer,Allison Holker,31,Singer/Rapper,23.9998,3,1,7,Eliminated Week 8
21,8,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,3,0,10,Eliminated Week 4
21,8,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,3,0,12,Eliminated Week 2
21,8,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,3,0,13,Eliminated Week 2
21,8,Hayes Grier,Emma Slater,15,Social Media Personality,0.0,3,0,8,Eliminated Week 7
21,8,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,3,0,11,Withdrew
21,8,Paula Deen,Louis van Amstel,68,TV Personality,0.0,3,0,9,Eliminated Week 6
21,9,Alexa PenaVega,Mark Ballas,27,Actor/Actress,30.0,3,1,6,Eliminated Week 9
21,9,Bindi Irwin,Derek Hough,17,TV Personality,30.0,3,0,1,1st Place
21,9,Nick Carter,Sharna Burgess,35,Singer/Rapper,27.5,3,0,2,2nd Place
21,9,Carlos PenaVega,Witney Carson,26,Actor/Actress,27.0,3,0,4,Eliminated Week 11
21,9,Alek Skarlatos,Lindsay Arnold,22,Military,25.5,3,0,3,3rd Place
21,9,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,24.5,3,0,5,Withdrew
21,9,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,3,0,10,Eliminated Week 4
21,9,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,3,0,12,Eliminated Week 2
21,9,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,3,0,13,Eliminated Week 2
21,9,Andy Grammer,Allison Holker,31,Singer/Rapper,0.0,3,0,7,Eliminated Week 8
21,9,Hayes Grier,Emma Slater,15,Social Media Personality,0.0,3,0,8,Eliminated Week 7
21,9,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,3,0,11,Withdrew
21,9,Paula Deen,Louis van Amstel,68,TV Personality,0.0,3,0,9,Eliminated Week 6
21,10,Carlos PenaVega,Witney Carson,26,Actor/Actress,31.5,3,0,4,Eliminated Week 11
21,10,Bindi Irwin,Derek Hough,17,TV Personality,31.5,3,0,1,1st Place
21,10,Alek Skarlatos,Lindsay Arnold,22,Military,28.5,3,0,3,3rd Place
21,10,Nick Carter,Sharna Burgess,35,Singer/Rapper,27.0,3,0,2,2nd Place
21,10,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,3,0,10,Eliminated Week 4
21,10,Alexa PenaVega,Mark Ballas,27,Actor/Actress,0.0,3,0,6,Eliminated Week 9
21,10,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,3,0,12,Eliminated Week 2
21,10,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,3,0,13,Eliminated Week 2
21,10,Andy Grammer,Allison Holker,31,Singer/Rapper,0.0,3,0,7,Eliminated Week 8
21,10,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,0.0,3,0,5,Withdrew
21,10,Hayes Grier,Emma Slater,15,Social Media Personality,0.0,3,0,8,Eliminated Week 7
21,10,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,3,0,11,Withdrew
21,10,Paula Deen,Louis van Amstel,68,TV Personality,0.0,3,0,9,Eliminated Week 6
21,11,Carlos PenaVega,Witney Carson,26,Actor/Actress,30.0,3,1,4,Eliminated Week 11
21,11,Nick Carter,Sharna Burgess,35,Singer/Rapper,30.0,3,0,2,2nd Place
21,11,Bindi Irwin,Derek Hough,17,TV Personality,30.0,3,0,1,1st Place
21,11,Alek Skarlatos,Lindsay Arnold,22,Military,27.999899999999997,3,0,3,3rd Place
21,11,Gary Busey,Anna Trebunskaya,71,Actor/Actress,0.0,3,0,10,Eliminated Week 4
21,11,Alexa PenaVega,Mark Ballas,27,Actor/Actress,0.0,3,0,6,Eliminated Week 9
21,11,Victor Espinoza,Karina Smirnoff,43,Athlete,0.0,3,0,12,Eliminated Week 2
21,11,Chaka Khan,Keo Motsepe,62,Singer/Rapper,0.0,3,0,13,Eliminated Week 2
21,11,Andy Grammer,Allison Holker,31,Singer/Rapper,0.0,3,0,7,Eliminated Week 8
21,11,Tamar Braxton,Valentin Chmerkovskiy,38,Singer/Rapper,0.0,3,0,5,Withdrew
21,11,Hayes Grier,Emma Slater,15,Social Media Personality,0.0,3,0,8,Eliminated Week 7
21,11,Kim Zolciak-Biermann,Tony Dovolani,37,TV Personality,0.0,3,0,11,Withdrew
21,11,Paula Deen,Louis van Amstel,68,TV Personality,0.0,3,0,9,Eliminated Week 6
22,1,Nyle DiMarco,Peta Murgatroyd,26,Model,23.0,3,0,1,1st Place
22,1,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,23.0,3,0,3,3rd Place
22,1,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,23.0,3,0,4,Eliminated Week 9
22,1,Von Miller,Witney Carson,27,Athlete,21.0,3,0,7,Eliminated Week 7
22,1,Antonio Brown,Sharna Burgess,27,Athlete,21.0,3,0,5,Eliminated Week 9
22,1,Paige VanZant,Mark Ballas,22,Athlete,21.0,3,0,2,2nd Place
22,1,Marla Maples,Tony Dovolani,52,TV Personality,21.0,3,0,10,Eliminated Week 4
22,1,Kim Fields,Sasha Farber,46,Actor/Actress,20.0,3,0,8,Eliminated Week 7
22,1,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,20.0,3,0,6,Eliminated Week 8
22,1,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,16.0,3,0,11,Eliminated Week 3
22,1,Doug Flutie,Karina Smirnoff,53,Athlete,15.0,3,0,9,Eliminated Week 6
22,1,Geraldo Rivera,Edyta Sliwinska,72,Journalist,13.0,3,0,12,Eliminated Week 2
22,2,Paige VanZant,Mark Ballas,22,Athlete,24.0,3,0,2,2nd Place
22,2,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,24.0,3,0,4,Eliminated Week 9
22,2,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,21.0,3,0,6,Eliminated Week 8
22,2,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,21.0,3,0,3,3rd Place
22,2,Doug Flutie,Karina Smirnoff,53,Athlete,20.0,3,0,9,Eliminated Week 6
22,2,Von Miller,Witney Carson,27,Athlete,20.0,3,0,7,Eliminated Week 7
22,2,Nyle DiMarco,Peta Murgatroyd,26,Model,20.0,3,0,1,1st Place
22,2,Marla Maples,Tony Dovolani,52,TV Personality,20.0,3,0,10,Eliminated Week 4
22,2,Kim Fields,Sasha Farber,46,Actor/Actress,19.0,3,0,8,Eliminated Week 7
22,2,Antonio Brown,Sharna Burgess,27,Athlete,19.0,3,0,5,Eliminated Week 9
22,2,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,15.0,3,0,11,Eliminated Week 3
22,2,Geraldo Rivera,Edyta Sliwinska,72,Journalist,13.0,3,1,12,Eliminated Week 2
22,3,Nyle DiMarco,Peta Murgatroyd,26,Model,25.0,3,0,1,1st Place
22,3,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,24.0,3,0,4,Eliminated Week 9
22,3,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,23.0,3,0,6,Eliminated Week 8
22,3,Paige VanZant,Mark Ballas,22,Athlete,23.0,3,0,2,2nd Place
22,3,Kim Fields,Sasha Farber,46,Actor/Actress,22.0,3,0,8,Eliminated Week 7
22,3,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,21.0,3,0,3,3rd Place
22,3,Marla Maples,Tony Dovolani,52,TV Personality,21.0,3,0,10,Eliminated Week 4
22,3,Doug Flutie,Karina Smirnoff,53,Athlete,20.0,3,0,9,Eliminated Week 6
22,3,Von Miller,Witney Carson,27,Athlete,20.0,3,0,7,Eliminated Week 7
22,3,Antonio Brown,Sharna Burgess,27,Athlete,20.0,3,0,5,Eliminated Week 9
22,3,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,18.0,3,1,11,Eliminated Week 3
22,3,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,3,0,12,Eliminated Week 2
22,4,Paige VanZant,Mark Ballas,22,Athlete,36.0,4,0,2,2nd Place
22,4,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,36.0,4,0,3,3rd Place
22,4,Antonio Brown,Sharna Burgess,27,Athlete,35.0,4,0,5,Eliminated Week 9
22,4,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,35.0,4,0,4,Eliminated Week 9
22,4,Nyle DiMarco,Peta Murgatroyd,26,Model,34.0,4,0,1,1st Place
22,4,Kim Fields,Sasha Farber,46,Actor/Actress,32.0,4,0,8,Eliminated Week 7
22,4,Von Miller,Witney Carson,27,Athlete,32.0,4,0,7,Eliminated Week 7
22,4,Marla Maples,Tony Dovolani,52,TV Personality,28.0,4,1,10,Eliminated Week 4
22,4,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,27.0,4,0,6,Eliminated Week 8
22,4,Doug Flutie,Karina Smirnoff,53,Athlete,24.0,4,0,9,Eliminated Week 6
22,4,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,4,0,11,Eliminated Week 3
22,4,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,4,0,12,Eliminated Week 2
22,5,Nyle DiMarco,Peta Murgatroyd,26,Model,37.0,4,0,1,1st Place
22,5,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,35.0,4,0,6,Eliminated Week 8
22,5,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,32.0,4,0,3,3rd Place
22,5,Paige VanZant,Mark Ballas,22,Athlete,31.0,4,0,2,2nd Place
22,5,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,30.0,4,0,4,Eliminated Week 9
22,5,Von Miller,Witney Carson,27,Athlete,29.0,4,0,7,Eliminated Week 7
22,5,Kim Fields,Sasha Farber,46,Actor/Actress,28.0,4,0,8,Eliminated Week 7
22,5,Doug Flutie,Karina Smirnoff,53,Athlete,28.0,4,0,9,Eliminated Week 6
22,5,Antonio Brown,Sharna Burgess,27,Athlete,26.0,4,0,5,Eliminated Week 9
22,5,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,4,0,11,Eliminated Week 3
22,5,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,4,0,12,Eliminated Week 2
22,5,Marla Maples,Tony Dovolani,52,TV Personality,0.0,4,0,10,Eliminated Week 4
22,6,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,29.0,3,0,4,Eliminated Week 9
22,6,Paige VanZant,Mark Ballas,22,Athlete,28.0,3,0,2,2nd Place
22,6,Antonio Brown,Sharna Burgess,27,Athlete,27.0,3,0,5,Eliminated Week 9
22,6,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,25.0,3,0,6,Eliminated Week 8
22,6,Nyle DiMarco,Peta Murgatroyd,26,Model,25.0,3,0,1,1st Place
22,6,Kim Fields,Sasha Farber,46,Actor/Actress,24.0,3,0,8,Eliminated Week 7
22,6,Von Miller,Witney Carson,27,Athlete,24.0,3,0,7,Eliminated Week 7
22,6,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,24.0,3,0,3,3rd Place
22,6,Doug Flutie,Karina Smirnoff,53,Athlete,21.0,3,1,9,Eliminated Week 6
22,6,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,3,0,11,Eliminated Week 3
22,6,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,3,0,12,Eliminated Week 2
22,6,Marla Maples,Tony Dovolani,52,TV Personality,0.0,3,0,10,Eliminated Week 4
22,7,Nyle DiMarco,Peta Murgatroyd,26,Model,28.0,3,0,1,1st Place
22,7,Paige VanZant,Mark Ballas,22,Athlete,27.5,3,0,2,2nd Place
22,7,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,27.5,3,0,3,3rd Place
22,7,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,27.5,3,0,4,Eliminated Week 9
22,7,Kim Fields,Sasha Farber,46,Actor/Actress,26.0,3,1,8,Eliminated Week 7
22,7,Von Miller,Witney Carson,27,Athlete,26.0,3,1,7,Eliminated Week 7
22,7,Antonio Brown,Sharna Burgess,27,Athlete,26.0,3,0,5,Eliminated Week 9
22,7,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,25.5,3,0,6,Eliminated Week 8
22,7,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,3,0,11,Eliminated Week 3
22,7,Doug Flutie,Karina Smirnoff,53,Athlete,0.0,3,0,9,Eliminated Week 6
22,7,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,3,0,12,Eliminated Week 2
22,7,Marla Maples,Tony Dovolani,52,TV Personality,0.0,3,0,10,Eliminated Week 4
22,8,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,30.0,3,1,6,Eliminated Week 8
22,8,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,30.0,3,0,3,3rd Place
22,8,Nyle DiMarco,Peta Murgatroyd,26,Model,29.0,3,0,1,1st Place
22,8,Paige VanZant,Mark Ballas,22,Athlete,28.0,3,0,2,2nd Place
22,8,Antonio Brown,Sharna Burgess,27,Athlete,27.0,3,0,5,Eliminated Week 9
22,8,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,25.0,3,0,4,Eliminated Week 9
22,8,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,3,0,11,Eliminated Week 3
22,8,Kim Fields,Sasha Farber,46,Actor/Actress,0.0,3,0,8,Eliminated Week 7
22,8,Doug Flutie,Karina Smirnoff,53,Athlete,0.0,3,0,9,Eliminated Week 6
22,8,Von Miller,Witney Carson,27,Athlete,0.0,3,0,7,Eliminated Week 7
22,8,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,3,0,12,Eliminated Week 2
22,8,Marla Maples,Tony Dovolani,52,TV Personality,0.0,3,0,10,Eliminated Week 4
22,9,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,30.0,3,1,4,Eliminated Week 9
22,9,Paige VanZant,Mark Ballas,22,Athlete,29.5,3,0,2,2nd Place
22,9,Nyle DiMarco,Peta Murgatroyd,26,Model,28.5,3,0,1,1st Place
22,9,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,28.0,3,0,3,3rd Place
22,9,Antonio Brown,Sharna Burgess,27,Athlete,27.5,3,1,5,Eliminated Week 9
22,9,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,3,0,11,Eliminated Week 3
22,9,Kim Fields,Sasha Farber,46,Actor/Actress,0.0,3,0,8,Eliminated Week 7
22,9,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,0.0,3,0,6,Eliminated Week 8
22,9,Doug Flutie,Karina Smirnoff,53,Athlete,0.0,3,0,9,Eliminated Week 6
22,9,Von Miller,Witney Carson,27,Athlete,0.0,3,0,7,Eliminated Week 7
22,9,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,3,0,12,Eliminated Week 2
22,9,Marla Maples,Tony Dovolani,52,TV Personality,0.0,3,0,10,Eliminated Week 4
22,10,Paige VanZant,Mark Ballas,22,Athlete,29.666600000000003,3,0,2,2nd Place
22,10,Nyle DiMarco,Peta Murgatroyd,26,Model,28.9998,3,0,1,1st Place
22,10,Ginger Zee,Valentin Chmerkovskiy,35,News Anchor,28.333199999999998,3,0,3,3rd Place
22,10,Mischa Barton,Artem Chigvintsev,30,Actor/Actress,0.0,3,0,11,Eliminated Week 3
22,10,Kim Fields,Sasha Farber,46,Actor/Actress,0.0,3,0,8,Eliminated Week 7
22,10,Jodie Sweetin,Keo Motsepe,34,Actor/Actress,0.0,3,0,6,Eliminated Week 8
22,10,Doug Flutie,Karina Smirnoff,53,Athlete,0.0,3,0,9,Eliminated Week 6
22,10,Von Miller,Witney Carson,27,Athlete,0.0,3,0,7,Eliminated Week 7
22,10,Antonio Brown,Sharna Burgess,27,Athlete,0.0,3,0,5,Eliminated Week 9
22,10,Geraldo Rivera,Edyta Sliwinska,72,Journalist,0.0,3,0,12,Eliminated Week 2
22,10,Wanya Morris,Lindsay Arnold,42,Singer/Rapper,0.0,3,0,4,Eliminated Week 9
22,10,Marla Maples,Tony Dovolani,52,TV Personality,0.0,3,0,10,Eliminated Week 4
23,1,Laurie Hernandez,Valentin Chmerkovskiy,16,Athlete,31.0,4,0,1,1st Place
23,1,James Hinchcliffe,Sharna Burgess,29,Racing Driver,31.0,4,0,2,2nd Place
23,1,Marilu Henner,Derek Hough,64,Actor/Actress,27.0,4,0,6,Eliminated Week 9
23,1,Jana Kramer,Gleb Savchenko,32,Singer/Rapper,27.0,4,0,4,Eliminated Week 11
23,1,Calvin Johnson Jr.,Lindsay Arnold,30,Athlete,26.0,4,0,3,3rd Place
23,1,Babyface,Allison Holker,57,Singer/Rapper,26.0,4,0,11,Eliminated Week 4
23,1,Vanilla Ice,Witney Carson,48,Singer/Rapper,25.0,4,0,10,Eliminated Week 4
23,1,Terra Jole,Sasha Farber,36,TV Personality,25.0,4,0,5,Eliminated Week 10
23,1,Ryan Lochte,Cheryl Burke,32,Athlete,24.0,4,0,7,Eliminated Week 8
23,1,Amber Rose,Maksim Chmerkoskiy,32,Model,24.0,4,0,9,Eliminated Week 6
23,1,Jake T. Austin,Jenna Johnson,21,Actor/Actress,22.0,4,0,13,Eliminated Week 2
23,1,Maureen McCormick,Artem Chigvintsev,60,Actor/Actress,22.0,4,0,8,Eliminated Week 7
23,1,Rick Perry,Emma Slater,66,Politician,20.0,4,0,12,Eliminated Week 3
23,2,Laurie Hernandez,Valentin Chmerkovskiy,16,Athlete,32.0,4,0,1,1st Place
23,2,Terra Jole,Sasha Farber,36,TV Personality,31.0,4,0,5,Eliminated Week 10
23,2,Babyface,Allison Holker,57,Singer/Rapper,30.0,4,0,11,Eliminated Week 4
23,2,James Hinchcliffe,Sharna Burgess,29,Racing Driver,29.0,4,0,2,2nd Place
23,2,Jana Kramer,Gleb Savchenko,32,Singer/Rapper,29.0,4,0,4,Eliminated Week 11
23,2,Calvin Johnson Jr.,Lindsay Arnold,30,Athlete,28.0,4,0,3,3rd Place
23,2,Marilu Henner,Derek Hough,64,Actor/Actress,27.0,4,0,6,Eliminated Week 9
23,2,Maureen McCormick,Artem Chigvintsev,60,Actor/Actress,26.0,4,0,8,Eliminated Week 7
23,2,Vanilla Ice,Witney Carson,48,Singer/Rapper,26.0,4,0,10,Eliminated Week 4
23,2,Jake T. Austin,Jenna Johnson,21,Actor/Actress,24.0,4,1,13,Eliminated Week 2
23,2,Ryan Lochte,Cheryl Burke,32,Athlete,24.0,4,0,7,Eliminated Week 8
23,2,Amber Rose,Maksim Chmerkoskiy,32,Model,24.0,4,0,9,Eliminated Week 6
23,2,Rick Perry,Emma Slater,66,Politician,22.0,4,0,12,Eliminated Week 3
23,3,Calvin Johnson Jr.,Lindsay Arnold,30,Athlete,32.0,4,0,3,3rd Place
23,3,Laurie Hernandez,Valentin Chmerkovskiy,16,Athlete,31.0,4,0,1,1st Place
23,3,Terra Jole,Sasha Farber,36,TV Personality,30.0,4,0,5,Eliminated Week 10
23,3,James Hinchcliffe,Sharna Burgess,29,Racing Driver,29.0,4,0,2,2nd Place
23,3,Maureen McCormick,Artem Chigvintsev,60,Actor/Actress,28.0,4,0,8,Eliminated Week 7
23,3,Marilu Henner,Derek Hough,64,Actor/Actress,28.0,4,0,6,Eliminated Week 9
23,3,Jana Kramer,Gleb Savchenko,32,Singer/Rapper,26.0,4,0,4,Eliminated Week 11
23,3,Ryan Lochte,Cheryl Burke,32,Athlete,25.0,4,0,7,Eliminated Week 8
23,3,Amber Rose,Maksim Chmerkoskiy,32,Model,25.0,4,0,9,Eliminated Week 6
23,3,Babyface,Allison Holker,57,Singer/Rapper,25.0,4,0,11,Eliminated Week 4
23,3,Rick Perry,Emma Slater,66,Politician,23.0,4,1,12,Eliminated Week 3
23,3,Vanilla Ice,Witney Carson,48,Singer/Rapper,23.0,4,0,10,Eliminated Week 4
23,3,Jake T. Austin,Jenna Johnson,21,Actor/Actress,0.0,4,0,13,Eliminated Week 2
23,4,Laurie Hernandez,Valentin Chmerkovskiy,16,Athlete,30.0,3,0,1,1st Place
23,4,James Hinchcliffe,Sharna Burgess,29,Racing Driver,28.0,3,0,2,2nd Place
23,4,Terra Jole,Sasha Farber,36,TV Personality,25.0,3,0,5,Eliminated Week 10
23,4,Maureen McCormick,Artem Chigvintsev,60,Actor/Actress,24.0,3,0,8,Eliminated Week 7
23,4,Amber Rose,Maksim Chmerkoskiy,32,Model,24.0,3,0,9,Eliminated Week 6
23,4,Calvin Johnson Jr.,Lindsay Arnold,30,Athlete,23.0,3,0,3,3rd Place
23,4,Vanilla Ice,Witney Carson,48,Singer/Rapper,23.0,3,1,10,Eliminated Week 4
23,4,Jana Kramer,Gleb Savchenko,32,Singer/Rapper,23.0,3,0,4,Eliminated Week 11
23,4,Ryan Lochte,Cheryl Burke,32,Athlete,22.0,3,0,7,Eliminated Week 8
23,4,Marilu Henner,Derek Hough,64,Actor/Actress,21.0,3,0,6,Eliminated Week 9
23,4,Babyface,Allison Holker,57,Singer/Rapper,18.0,3,1,11,Eliminated Week 4
23,4,Jake T. Austin,Jenna Johnson,21,Actor/Actress,0.0,3,0,13,Eliminated Week 2
23,4,Rick Perry,Emma Slater,66,Politician,0.0,3,0,12,Eliminated Week 3
23,5,James Hinchcliffe,Sharna Burgess,29,Racing Driver,29.0,3,0,2,2nd Place
23,5,Marilu Henner,Derek Hough,64,Actor/Actress,27.0,3,0,6,Eliminated Week 9
23,5,Terra Jole,Sasha Farber,36,TV Personality,27.0,3,0,5,Eliminated Week 10
23,5,Jana Kramer,Gleb Savchenko,32,Singer/Rapper,26.0,3,0,4,Eliminated Week 11
